date,temperature,rainfall,humidity,month
2010-09-27,19.0,0.0,50.0,9
2010-09-28,13.5,0.0,49.0,9
2010-09-29,13.9,0.0,43.0,9
2010-09-30,14.0,0.0,45.0,9
2010-10-01,16.5,0.0,42.0,10
2010-10-02,20.8,0.0,47.0,10
2010-10-03,22.3,0.0,45.0,10
2010-10-04,22.5,0.0,52.0,10
2010-10-05,23.8,0.0,52.0,10
2010-10-06,24.5,0.0,52.0,10
2010-10-07,15.5,10.0,42.0,10
2010-10-08,17.3,0.0,49.0,10
2010-10-09,19.7,0.0,49.0,10
2010-10-10,22.3,0.0,42.0,10
2010-10-11,23.2,0.0,45.0,10
2010-10-12,19.5,0.8,66.0,10
2010-10-13,16.7,11.4,94.0,10
2010-10-14,18.0,19.0,69.0,10
2010-10-15,17.1,22.2,90.0,10
2010-10-16,11.2,32.8,61.0,10
2010-10-17,14.7,0.0,56.0,10
2010-10-18,17.1,0.0,50.0,10
2010-10-19,18.2,0.0,49.0,10
2010-10-20,19.9,0.0,51.0,10
2010-10-21,22.9,0.0,47.0,10
2010-10-22,25.2,0.0,49.0,10
2010-10-23,17.2,0.4,77.0,10
2010-10-24,21.1,2.4,51.0,10
2010-10-25,20.8,0.0,47.0,10
2010-10-26,23.0,0.0,35.0,10
2010-10-27,21.6,1.6,46.0,10
2010-10-28,21.9,0.0,48.0,10
2010-10-29,25.5,0.0,44.0,10
2010-10-30,18.6,3.4,96.0,10
2010-10-31,17.6,50.8,67.0,10
2010-11-01,17.5,1.2,52.0,11
2010-11-02,20.2,0.0,51.0,11
2010-11-03,16.9,0.0,49.0,11
2010-11-04,18.2,0.0,48.0,11
2010-11-05,20.5,0.0,37.0,11
2010-11-06,20.9,0.0,42.0,11
2010-11-07,24.1,0.0,46.0,11
2010-11-08,23.4,2.2,64.0,11
2010-11-09,26.0,0.0,47.0,11
2010-11-10,28.2,0.0,45.0,11
2010-11-11,29.2,0.6,47.0,11
2010-11-12,30.4,0.0,41.0,11
2010-11-13,24.8,0.0,78.0,11
2010-11-14,22.1,52.6,73.0,11
2010-11-15,22.6,2.4,32.0,11
2010-11-16,19.8,0.0,42.0,11
2010-11-17,22.0,0.0,34.0,11
2010-11-18,24.0,0.0,36.0,11
2010-11-19,24.2,0.0,39.0,11
2010-11-20,25.5,0.0,39.0,11
2010-11-21,29.5,0.0,29.0,11
2010-11-22,29.2,0.0,36.0,11
2010-11-23,28.4,0.0,34.0,11
2010-11-24,29.5,0.0,31.0,11
2010-11-25,25.7,0.0,57.0,11
2010-11-26,23.6,4.0,68.0,11
2010-11-27,22.7,19.2,66.0,11
2010-11-28,19.4,18.8,89.0,11
2010-11-29,21.7,14.8,51.0,11
2010-11-30,19.5,1.6,81.0,11
2010-12-01,20.6,12.0,73.0,12
2010-12-02,19.0,0.6,90.0,12
2010-12-03,21.4,18.4,75.0,12
2010-12-04,28.6,1.2,48.0,12
2010-12-05,30.7,0.0,31.0,12
2010-12-06,29.3,0.0,38.0,12
2010-12-07,29.0,0.0,44.0,12
2010-12-08,29.1,3.2,55.0,12
2010-12-09,26.0,25.6,50.0,12
2010-12-10,21.9,0.0,38.0,12
2010-12-11,22.8,0.0,35.0,12
2010-12-12,22.0,0.0,33.0,12
2010-12-13,24.2,0.0,32.0,12
2010-12-14,27.6,0.0,36.0,12
2010-12-15,29.8,0.0,28.0,12
2010-12-16,24.7,0.4,21.0,12
2010-12-17,24.1,0.0,31.0,12
2010-12-18,18.7,1.0,52.0,12
2010-12-19,17.4,3.0,55.0,12
2010-12-20,18.6,6.2,50.0,12
2010-12-21,19.3,1.6,48.0,12
2010-12-22,24.2,0.0,37.0,12
2010-12-23,28.1,0.0,24.0,12
2010-12-24,29.4,0.0,33.0,12
2010-12-25,23.4,0.0,72.0,12
2010-12-26,28.4,1.0,35.0,12
2010-12-27,22.0,0.0,38.0,12
2010-12-28,24.7,0.0,35.0,12
2010-12-29,29.6,0.0,28.0,12
2010-12-30,33.5,0.0,25.0,12
2010-12-31,36.7,0.0,22.0,12
2011-01-01,32.8,0.0,29.0,1
2011-01-02,30.2,0.6,27.0,1
2011-01-03,28.4,0.0,28.0,1
2011-01-04,27.9,0.0,38.0,1
2011-01-05,26.8,0.0,31.0,1
2011-01-06,30.0,0.0,34.0,1
2011-01-07,29.3,0.0,42.0,1
2011-01-08,31.1,0.0,40.0,1
2011-01-09,32.5,0.0,41.0,1
2011-01-10,31.2,35.0,40.0,1
2011-01-11,23.0,1.4,87.0,1
2011-01-12,24.5,5.0,84.0,1
2011-01-13,29.5,14.2,59.0,1
2011-01-14,21.2,2.4,90.0,1
2011-01-15,29.6,13.8,34.0,1
2011-01-16,32.6,0.0,46.0,1
2011-01-17,26.5,0.0,36.0,1
2011-01-18,25.5,0.0,43.0,1
2011-01-19,26.9,0.0,36.0,1
2011-01-20,29.5,0.0,38.0,1
2011-01-21,32.0,0.0,40.0,1
2011-01-22,33.0,0.0,37.0,1
2011-01-23,30.9,0.0,41.0,1
2011-01-24,30.4,0.0,29.0,1
2011-01-25,30.3,0.0,30.0,1
2011-01-26,33.4,0.0,40.0,1
2011-01-27,29.5,0.0,30.0,1
2011-01-28,30.6,0.0,20.0,1
2011-01-29,30.2,0.0,32.0,1
2011-01-30,33.4,0.0,31.0,1
2011-01-31,37.3,0.0,25.0,1
2011-02-01,38.8,0.0,16.0,2
2011-02-02,32.0,0.0,49.0,2
2011-02-03,33.9,3.4,50.0,2
2011-02-04,23.4,2.6,99.0,2
2011-02-05,22.5,99.2,95.0,2
2011-02-06,19.1,51.0,45.0,2
2011-02-07,23.9,0.0,40.0,2
2011-02-08,26.4,0.0,50.0,2
2011-02-09,27.1,0.0,43.0,2
2011-02-10,27.9,0.0,55.0,2
2011-02-11,22.0,39.8,94.0,2
2011-02-12,28.2,28.2,57.0,2
2011-02-13,27.6,0.0,50.0,2
2011-02-14,27.6,0.0,45.0,2
2011-02-15,26.7,0.0,40.0,2
2011-02-16,20.6,0.2,85.0,2
2011-02-17,28.1,5.8,55.0,2
2011-02-18,30.4,0.0,51.0,2
2011-02-19,27.4,12.2,67.0,2
2011-02-20,25.2,12.8,50.0,2
2011-02-21,21.7,0.0,40.0,2
2011-02-22,23.2,0.0,43.0,2
2011-02-23,26.7,0.2,43.0,2
2011-02-24,27.7,0.0,43.0,2
2011-02-25,29.2,0.0,36.0,2
2011-02-26,30.2,0.0,36.0,2
2011-02-27,21.1,0.2,87.0,2
2011-02-28,28.5,11.8,55.0,2
2011-03-01,21.6,0.0,40.0,3
2011-03-02,22.3,0.0,41.0,3
2011-03-03,21.3,0.0,45.0,3
2011-03-04,21.0,0.0,42.0,3
2011-03-05,24.9,0.0,30.0,3
2011-03-06,23.6,0.0,38.0,3
2011-03-07,25.8,0.0,42.0,3
2011-03-08,28.0,0.0,34.0,3
2011-03-09,23.9,0.0,57.0,3
2011-03-10,19.6,13.4,95.0,3
2011-03-11,26.2,10.2,54.0,3
2011-03-12,27.0,0.6,56.0,3
2011-03-13,28.8,0.6,61.0,3
2011-03-14,26.2,19.8,61.0,3
2011-03-15,26.6,0.2,56.0,3
2011-03-16,28.0,0.4,37.0,3
2011-03-17,24.6,0.2,51.0,3
2011-03-18,25.2,0.0,47.0,3
2011-03-19,26.7,0.0,43.0,3
2011-03-20,27.4,0.0,46.0,3
2011-03-21,24.9,0.0,59.0,3
2011-03-22,26.0,0.0,58.0,3
2011-03-23,18.4,0.0,63.0,3
2011-03-24,20.7,8.0,64.0,3
2011-03-25,20.9,0.0,49.0,3
2011-03-26,22.7,0.0,43.0,3
2011-03-27,22.4,0.0,47.0,3
2011-03-28,23.5,0.0,45.0,3
2011-03-29,24.3,0.0,52.0,3
2011-03-30,24.1,0.0,55.0,3
2011-03-31,21.4,0.2,47.0,3
2011-05-01,19.5,0.0,66.0,5
2011-05-02,19.4,0.0,57.0,5
2011-05-03,21.6,0.0,46.0,5
2011-05-04,18.6,0.6,47.0,5
2011-05-05,17.8,0.2,42.0,5
2011-05-06,15.9,0.0,53.0,5
2011-05-07,15.7,0.0,57.0,5
2011-05-08,16.6,0.0,39.0,5
2011-05-09,15.6,0.0,43.0,5
2011-05-10,14.6,0.0,43.0,5
2011-05-11,10.8,3.6,55.0,5
2011-05-12,8.6,0.4,89.0,5
2011-05-13,13.2,5.0,74.0,5
2011-05-14,13.6,1.8,46.0,5
2011-05-15,12.3,0.0,57.0,5
2011-05-16,10.9,0.0,74.0,5
2011-05-17,14.7,0.0,54.0,5
2011-05-18,17.6,0.0,48.0,5
2011-05-19,15.9,0.0,55.0,5
2011-05-20,18.1,0.0,48.0,5
2011-05-21,19.6,0.0,50.0,5
2011-05-22,20.4,0.0,53.0,5
2011-05-23,14.0,17.4,85.0,5
2011-05-24,14.8,3.6,65.0,5
2011-05-25,14.3,0.0,47.0,5
2011-05-26,13.6,0.0,52.0,5
2011-05-27,12.8,0.0,65.0,5
2011-05-28,13.0,0.0,72.0,5
2011-05-29,14.1,0.0,63.0,5
2011-05-30,15.8,0.0,51.0,5
2011-05-31,19.2,0.0,48.0,5
2011-06-01,19.1,0.0,53.0,6
2011-06-02,17.3,0.0,58.0,6
2011-06-03,17.4,0.0,57.0,6
2011-06-04,13.8,8.8,72.0,6
2011-06-05,11.5,0.0,75.0,6
2011-06-06,12.4,2.0,50.0,6
2011-06-07,9.0,0.0,79.0,6
2011-06-08,9.7,2.6,63.0,6
2011-06-09,13.7,0.0,51.0,6
2011-06-10,13.9,0.0,46.0,6
2011-06-11,13.7,0.0,50.0,6
2011-06-12,16.0,0.2,49.0,6
2011-06-13,15.7,0.0,41.0,6
2011-06-14,16.5,0.0,45.0,6
2011-06-15,16.8,0.0,48.0,6
2011-06-16,16.0,0.0,52.0,6
2011-06-17,11.5,1.0,68.0,6
2011-06-18,11.1,0.2,85.0,6
2011-06-19,11.4,0.0,92.0,6
2011-06-20,14.1,3.6,67.0,6
2011-06-21,10.3,10.6,58.0,6
2011-06-22,10.4,0.6,69.0,6
2011-06-23,13.3,3.4,70.0,6
2011-06-24,11.9,0.0,87.0,6
2011-06-25,14.8,0.4,65.0,6
2011-06-26,14.6,0.0,55.0,6
2011-06-27,16.2,0.0,47.0,6
2011-06-28,15.2,0.0,52.0,6
2011-06-29,16.1,0.0,50.0,6
2011-06-30,15.1,0.0,53.0,6
2011-07-01,13.8,0.0,59.0,7
2011-07-02,14.5,0.0,63.0,7
2011-07-03,12.8,0.0,80.0,7
2011-07-04,14.1,15.4,54.0,7
2011-07-05,10.6,3.8,73.0,7
2011-07-06,10.0,1.2,87.0,7
2011-07-07,10.6,4.4,54.0,7
2011-07-08,8.0,0.0,64.0,7
2011-07-09,8.1,4.2,87.0,7
2011-07-10,10.5,0.0,68.0,7
2011-07-11,11.2,6.6,64.0,7
2011-07-12,9.8,0.0,64.0,7
2011-07-13,8.7,0.0,88.0,7
2011-07-14,10.7,4.0,65.0,7
2011-07-15,12.0,0.0,46.0,7
2011-07-16,13.7,0.0,56.0,7
2011-07-17,9.5,0.0,95.0,7
2011-07-18,8.6,8.8,85.0,7
2011-07-19,14.0,1.8,66.0,7
2011-07-20,15.8,0.2,54.0,7
2011-07-21,16.8,0.0,46.0,7
2011-07-22,15.3,0.0,45.0,7
2011-07-23,14.3,0.0,45.0,7
2011-07-24,8.9,0.2,81.0,7
2011-07-25,12.2,16.2,80.0,7
2011-07-26,12.6,2.2,63.0,7
2011-07-27,14.2,0.0,49.0,7
2011-07-28,12.6,0.0,59.0,7
2011-07-29,14.1,0.0,52.0,7
2011-07-30,15.8,0.2,54.0,7
2011-07-31,13.8,1.0,76.0,7
2011-08-01,18.9,0.0,55.0,8
2011-08-02,19.5,0.0,44.0,8
2011-08-03,21.3,0.2,43.0,8
2011-08-04,22.7,0.0,37.0,8
2011-08-05,20.3,0.0,42.0,8
2011-08-06,12.4,14.6,92.0,8
2011-08-07,9.6,4.2,84.0,8
2011-08-08,9.7,8.2,76.0,8
2011-08-09,9.9,1.2,76.0,8
2011-08-10,10.4,3.6,83.0,8
2011-08-11,16.7,2.8,50.0,8
2011-08-12,16.2,0.0,43.0,8
2011-08-13,13.0,0.0,65.0,8
2011-08-14,16.3,0.0,50.0,8
2011-08-15,13.3,1.2,73.0,8
2011-08-16,18.7,0.2,45.0,8
2011-08-17,11.8,5.6,91.0,8
2011-08-18,9.6,30.8,91.0,8
2011-08-19,19.1,0.8,49.0,8
2011-08-20,16.6,0.0,32.0,8
2011-08-21,17.4,0.0,46.0,8
2011-08-22,17.1,0.0,47.0,8
2011-08-23,16.1,0.0,56.0,8
2011-08-24,16.8,0.0,56.0,8
2011-08-25,20.2,0.0,48.0,8
2011-08-26,16.4,0.0,36.0,8
2011-08-27,16.4,0.0,42.0,8
2011-08-28,15.8,0.0,44.0,8
2011-08-29,15.6,0.0,59.0,8
2011-08-30,15.0,0.0,47.0,8
2011-08-31,15.6,0.0,56.0,8
2011-09-01,17.9,0.0,42.0,9
2011-09-02,19.6,0.0,31.0,9
2011-09-03,18.8,0.0,44.0,9
2011-09-04,15.6,0.0,68.0,9
2011-09-05,20.7,3.2,52.0,9
2011-09-06,12.1,5.0,71.0,9
2011-09-07,13.7,1.0,44.0,9
2011-09-08,15.7,0.0,38.0,9
2011-09-09,13.0,0.0,47.0,9
2011-09-10,15.6,0.2,47.0,9
2011-09-11,21.683390318009746,0.0,52.0,9
2011-09-12,21.683390318009746,0.0,52.0,9
2011-09-13,15.1,0.0,47.0,9
2011-09-14,20.6,0.0,42.0,9
2011-09-15,16.9,0.0,33.0,9
2011-09-16,19.3,0.0,50.0,9
2011-09-17,21.5,0.0,52.0,9
2011-09-18,23.2,0.0,36.0,9
2011-09-19,26.4,0.0,36.0,9
2011-09-20,12.9,1.0,70.0,9
2011-09-21,18.0,3.6,53.0,9
2011-09-22,21.9,0.0,36.0,9
2011-09-23,17.8,0.0,39.0,9
2011-09-24,17.9,0.0,39.0,9
2011-09-25,18.9,1.0,36.0,9
2011-09-26,19.0,0.0,37.0,9
2011-09-27,20.5,0.0,44.0,9
2011-09-28,14.3,0.6,93.0,9
2011-09-29,10.0,28.4,89.0,9
2011-09-30,15.1,8.2,59.0,9
2011-10-01,13.0,3.8,80.0,10
2011-10-02,14.8,5.8,47.0,10
2011-10-03,17.5,0.8,40.0,10
2011-10-04,19.1,0.0,47.0,10
2011-10-05,17.4,0.0,59.0,10
2011-10-06,15.0,0.0,80.0,10
2011-10-07,19.9,4.2,53.0,10
2011-10-08,21.3,0.0,50.0,10
2011-10-09,18.4,0.0,57.0,10
2011-10-10,13.5,2.0,48.0,10
2011-10-11,15.0,0.0,47.0,10
2011-10-12,18.3,0.0,31.0,10
2011-10-13,22.2,0.0,47.0,10
2011-10-14,23.3,0.0,54.0,10
2011-10-15,23.7,0.0,53.0,10
2011-10-16,17.3,0.0,34.0,10
2011-10-17,18.3,0.0,29.0,10
2011-10-18,23.0,0.0,35.0,10
2011-10-19,24.9,0.0,42.0,10
2011-10-20,27.5,0.0,34.0,10
2011-10-21,23.6,0.0,47.0,10
2011-10-22,25.3,0.0,48.0,10
2011-10-23,30.3,0.0,27.0,10
2011-10-24,26.7,0.0,49.0,10
2011-10-25,19.3,12.2,60.0,10
2011-10-26,21.9,0.0,46.0,10
2011-10-27,22.6,0.0,43.0,10
2011-10-28,24.7,0.0,56.0,10
2011-10-29,24.0,1.2,63.0,10
2011-10-30,19.1,0.0,54.0,10
2011-10-31,21.3,0.0,41.0,10
2011-11-01,23.4,0.0,39.0,11
2011-11-02,21.2,0.0,51.0,11
2011-11-03,21.9,0.0,29.0,11
2011-11-04,24.5,0.0,36.0,11
2011-11-05,28.7,0.0,36.0,11
2011-11-06,27.1,0.0,44.0,11
2011-11-07,27.5,5.4,47.0,11
2011-11-08,28.8,0.0,43.0,11
2011-11-09,28.9,0.0,51.0,11
2011-11-10,21.6,34.8,38.0,11
2011-11-11,24.0,0.0,30.0,11
2011-11-12,26.7,0.0,32.0,11
2011-11-13,28.0,0.0,32.0,11
2011-11-14,27.6,0.0,31.0,11
2011-11-15,28.4,0.0,29.0,11
2011-11-16,19.4,0.0,78.0,11
2011-11-17,26.3,0.2,52.0,11
2011-11-18,30.5,0.0,36.0,11
2011-11-19,26.5,0.0,62.0,11
2011-11-20,20.7,0.0,44.0,11
2011-11-21,22.6,0.0,36.0,11
2011-11-22,22.2,2.6,39.0,11
2011-11-23,23.5,0.0,30.0,11
2011-11-24,21.683390318009746,0.0,52.0,11
2011-11-25,21.683390318009746,11.0,52.0,11
2011-11-26,21.683390318009746,44.0,52.0,11
2011-11-27,21.683390318009746,14.0,52.0,11
2011-11-28,29.6,0.0,29.0,11
2011-11-29,34.8,0.0,22.0,11
2011-11-30,15.6,16.6,87.0,11
2011-12-01,20.8,2.8,32.0,12
2011-12-02,22.7,0.0,38.0,12
2011-12-03,25.3,0.0,34.0,12
2011-12-04,21.4,0.0,35.0,12
2011-12-05,21.6,0.0,35.0,12
2011-12-06,22.6,0.0,36.0,12
2011-12-07,25.2,0.0,38.0,12
2011-12-08,27.7,0.0,37.0,12
2011-12-09,28.4,0.0,32.0,12
2011-12-10,24.3,0.0,58.0,12
2011-12-11,25.6,12.2,55.0,12
2011-12-12,25.6,0.0,43.0,12
2011-12-13,24.5,0.0,36.0,12
2011-12-14,23.6,0.0,36.0,12
2011-12-15,26.1,0.0,35.0,12
2011-12-16,27.5,0.0,43.0,12
2011-12-17,28.9,0.0,35.0,12
2011-12-18,23.6,0.0,50.0,12
2011-12-19,25.9,3.6,47.0,12
2011-12-20,28.6,0.0,37.0,12
2011-12-21,26.0,0.0,47.0,12
2011-12-22,28.0,0.6,42.0,12
2011-12-23,29.5,0.0,33.0,12
2011-12-24,32.1,0.0,34.0,12
2011-12-25,20.3,5.2,93.0,12
2011-12-26,28.2,9.0,48.0,12
2011-12-27,26.5,0.0,45.0,12
2011-12-28,26.6,0.0,40.0,12
2011-12-29,27.9,0.0,28.0,12
2011-12-30,28.4,0.0,33.0,12
2011-12-31,29.3,0.0,36.0,12
2012-01-01,33.4,0.0,27.0,1
2012-01-02,35.0,0.0,30.0,1
2012-01-03,38.8,0.0,21.0,1
2012-01-04,30.4,0.0,41.0,1
2012-01-05,29.2,0.4,23.0,1
2012-01-06,26.8,0.0,21.0,1
2012-01-07,30.7,0.0,19.0,1
2012-01-08,22.6,5.6,85.0,1
2012-01-09,23.3,3.8,33.0,1
2012-01-10,23.5,0.0,30.0,1
2012-01-11,18.9,0.4,34.0,1
2012-01-12,22.3,1.2,34.0,1
2012-01-13,26.5,0.0,31.0,1
2012-01-14,27.7,0.0,26.0,1
2012-01-15,29.7,0.0,37.0,1
2012-01-16,29.3,0.0,30.0,1
2012-01-17,31.6,0.0,30.0,1
2012-01-18,25.0,0.0,55.0,1
2012-01-19,34.2,0.4,26.0,1
2012-01-20,34.4,0.0,23.0,1
2012-01-21,33.5,0.0,28.0,1
2012-01-22,31.4,0.0,29.0,1
2012-01-23,30.6,0.0,23.0,1
2012-01-24,31.1,0.0,30.0,1
2012-01-25,34.5,0.0,18.0,1
2012-01-26,34.9,0.0,24.0,1
2012-01-27,33.6,0.0,29.0,1
2012-01-28,32.4,0.0,29.0,1
2012-01-29,33.8,0.0,28.0,1
2012-01-30,27.0,26.8,69.0,1
2012-01-31,26.2,9.0,33.0,1
2012-02-01,26.7,0.0,38.0,2
2012-02-02,28.5,0.0,32.0,2
2012-02-03,27.4,0.0,39.0,2
2012-02-04,30.7,0.0,32.0,2
2012-02-05,32.9,0.0,29.0,2
2012-02-06,23.2,1.4,29.0,2
2012-02-07,25.9,0.0,29.0,2
2012-02-08,26.6,0.0,25.0,2
2012-02-09,22.8,0.0,57.0,2
2012-02-10,22.9,3.6,43.0,2
2012-02-11,25.1,0.0,42.0,2
2012-02-12,27.2,3.2,36.0,2
2012-02-13,28.1,0.0,30.0,2
2012-02-14,30.0,0.0,34.0,2
2012-02-15,30.9,0.0,31.0,2
2012-02-16,23.6,0.4,63.0,2
2012-02-17,28.9,0.0,49.0,2
2012-02-18,29.6,0.0,40.0,2
2012-02-19,26.5,0.0,54.0,2
2012-02-20,20.5,0.0,86.0,2
2012-02-21,27.7,1.4,36.0,2
2012-02-22,28.4,0.0,37.0,2
2012-02-23,30.5,0.0,29.0,2
2012-02-24,32.9,0.0,27.0,2
2012-02-25,34.7,0.0,15.0,2
2012-02-26,22.0,1.4,100.0,2
2012-02-27,26.9,10.6,67.0,2
2012-02-28,26.1,38.4,64.0,2
2012-02-29,23.5,0.6,69.0,2
2012-03-01,18.5,104.2,88.0,3
2012-03-02,25.2,36.6,46.0,3
2012-03-03,17.1,0.0,92.0,3
2012-03-04,23.1,66.0,65.0,3
2012-03-05,24.2,0.0,44.0,3
2012-03-06,24.8,0.0,50.0,3
2012-03-07,22.3,0.0,42.0,3
2012-03-08,23.2,0.0,43.0,3
2012-03-09,26.1,0.4,46.0,3
2012-03-10,24.8,0.0,39.0,3
2012-03-11,24.8,0.0,41.0,3
2012-03-12,26.0,0.0,46.0,3
2012-03-13,28.0,0.0,45.0,3
2012-03-14,24.5,0.0,61.0,3
2012-03-15,28.5,9.6,44.0,3
2012-03-16,16.9,19.2,93.0,3
2012-03-17,23.8,17.4,50.0,3
2012-03-18,23.6,0.0,46.0,3
2012-03-19,24.8,0.0,41.0,3
2012-03-20,26.9,0.0,47.0,3
2012-03-21,25.4,0.0,61.0,3
2012-03-22,21.5,0.0,46.0,3
2012-03-23,16.7,0.0,47.0,3
2012-03-24,17.5,0.4,54.0,3
2012-03-25,19.8,0.0,46.0,3
2012-03-26,22.3,0.0,45.0,3
2012-03-27,21.1,0.0,57.0,3
2012-03-28,21.9,0.0,75.0,3
2012-03-29,24.3,1.4,43.0,3
2012-03-30,25.5,0.0,44.0,3
2012-03-31,26.7,0.0,40.0,3
2012-04-01,25.2,0.0,47.0,4
2012-04-02,25.5,0.0,42.0,4
2012-04-03,29.1,0.0,41.0,4
2012-04-04,27.2,0.0,52.0,4
2012-04-05,27.8,0.0,51.0,4
2012-04-06,28.0,0.0,51.0,4
2012-04-07,19.9,0.0,41.0,4
2012-04-08,18.2,0.0,45.0,4
2012-04-09,14.6,0.0,58.0,4
2012-04-10,16.9,0.0,37.0,4
2012-04-11,19.0,0.0,34.0,4
2012-04-12,21.0,0.0,35.0,4
2012-04-13,21.9,0.0,33.0,4
2012-04-14,19.6,0.0,63.0,4
2012-04-15,25.1,0.0,38.0,4
2012-04-16,25.8,0.0,36.0,4
2012-04-17,24.5,0.0,38.0,4
2012-04-18,26.0,0.0,48.0,4
2012-04-19,20.5,0.8,76.0,4
2012-04-20,21.9,34.2,62.0,4
2012-04-21,25.3,0.0,50.0,4
2012-04-22,21.8,1.4,57.0,4
2012-04-23,22.4,8.2,42.0,4
2012-04-24,11.2,0.8,79.0,4
2012-04-25,16.8,1.0,63.0,4
2012-04-26,16.7,0.0,63.0,4
2012-04-27,19.2,0.0,58.0,4
2012-04-28,19.2,0.0,56.0,4
2012-04-29,17.8,0.0,47.0,4
2012-04-30,19.4,0.0,50.0,4
2012-05-01,19.8,0.0,56.0,5
2012-05-02,15.8,0.0,89.0,5
2012-05-03,13.8,1.6,53.0,5
2012-05-04,14.9,0.0,56.0,5
2012-05-05,14.7,0.0,65.0,5
2012-05-06,12.6,0.0,71.0,5
2012-05-07,13.8,0.0,68.0,5
2012-05-08,20.0,0.0,49.0,5
2012-05-09,16.3,0.0,72.0,5
2012-05-10,21.0,0.4,56.0,5
2012-05-11,17.3,0.0,64.0,5
2012-05-12,13.3,0.0,53.0,5
2012-05-13,13.6,0.0,56.0,5
2012-05-14,14.3,0.0,46.0,5
2012-05-15,17.2,0.0,52.0,5
2012-05-16,16.4,0.0,58.0,5
2012-05-17,15.5,0.0,51.0,5
2012-05-18,14.8,0.0,65.0,5
2012-05-19,16.6,0.0,59.0,5
2012-05-20,15.9,0.0,50.0,5
2012-05-21,13.3,0.0,59.0,5
2012-05-22,15.2,0.0,54.0,5
2012-05-23,19.4,0.0,38.0,5
2012-05-24,11.8,0.0,96.0,5
2012-05-25,8.6,29.4,86.0,5
2012-05-26,12.2,6.0,79.0,5
2012-05-27,15.0,0.4,63.0,5
2012-05-28,15.2,0.2,57.0,5
2012-05-29,16.4,0.0,56.0,5
2012-05-30,16.3,0.0,57.0,5
2012-05-31,15.6,0.0,63.0,5
2012-06-01,15.8,0.0,56.0,6
2012-06-02,13.9,0.0,60.0,6
2012-06-03,13.4,3.6,72.0,6
2012-06-04,10.8,0.0,86.0,6
2012-06-05,14.8,6.0,52.0,6
2012-06-06,14.6,0.0,50.0,6
2012-06-07,13.4,0.0,52.0,6
2012-06-08,13.3,0.2,54.0,6
2012-06-09,12.5,0.0,64.0,6
2012-06-10,15.1,0.0,50.0,6
2012-06-11,14.5,0.0,52.0,6
2012-06-12,15.1,0.2,53.0,6
2012-06-13,15.1,0.0,60.0,6
2012-06-14,15.4,0.0,65.0,6
2012-06-15,13.9,0.0,59.0,6
2012-06-16,9.9,0.0,86.0,6
2012-06-17,10.2,0.0,89.0,6
2012-06-18,11.3,0.0,75.0,6
2012-06-19,13.7,2.8,53.0,6
2012-06-20,11.4,0.0,64.0,6
2012-06-21,13.7,0.6,59.0,6
2012-06-22,8.9,5.2,90.0,6
2012-06-23,10.4,0.8,68.0,6
2012-06-24,10.9,0.4,89.0,6
2012-06-25,12.0,1.4,81.0,6
2012-06-26,12.8,1.0,67.0,6
2012-06-27,13.1,0.0,67.0,6
2012-06-28,11.8,0.0,74.0,6
2012-06-29,14.8,3.8,68.0,6
2012-06-30,11.1,4.6,68.0,6
2012-07-01,8.2,3.8,91.0,7
2012-07-02,12.0,4.6,74.0,7
2012-07-03,12.3,0.0,67.0,7
2012-07-04,12.2,0.2,47.0,7
2012-07-05,12.7,0.2,48.0,7
2012-07-06,12.9,0.0,53.0,7
2012-07-07,12.8,0.0,58.0,7
2012-07-08,13.6,0.2,59.0,7
2012-07-09,14.3,0.0,60.0,7
2012-07-10,11.2,2.4,97.0,7
2012-07-11,13.0,27.2,73.0,7
2012-07-12,11.4,0.0,90.0,7
2012-07-13,14.3,15.4,81.0,7
2012-07-14,13.0,14.2,72.0,7
2012-07-15,10.2,9.4,64.0,7
2012-07-16,12.0,2.8,89.0,7
2012-07-17,14.2,0.4,66.0,7
2012-07-18,11.9,0.0,69.0,7
2012-07-19,11.1,0.6,58.0,7
2012-07-20,13.7,0.0,67.0,7
2012-07-21,14.8,0.0,53.0,7
2012-07-22,15.1,0.2,54.0,7
2012-07-23,15.5,0.0,49.0,7
2012-07-24,13.2,0.0,66.0,7
2012-07-25,14.1,0.0,64.0,7
2012-07-26,14.4,2.4,55.0,7
2012-07-27,10.3,6.2,86.0,7
2012-07-28,12.4,4.0,71.0,7
2012-07-29,13.4,1.8,55.0,7
2012-07-30,12.5,0.0,56.0,7
2012-07-31,12.4,0.0,47.0,7
2012-08-01,13.4,0.2,50.0,8
2012-08-02,11.2,0.0,65.0,8
2012-08-03,13.3,0.0,53.0,8
2012-08-04,13.8,0.0,62.0,8
2012-08-05,15.4,2.0,59.0,8
2012-08-06,11.1,1.4,60.0,8
2012-08-07,13.1,0.0,49.0,8
2012-08-08,15.9,0.0,54.0,8
2012-08-09,7.0,11.2,82.0,8
2012-08-10,15.2,1.0,45.0,8
2012-08-11,15.2,0.0,47.0,8
2012-08-12,16.3,0.0,46.0,8
2012-08-13,13.9,0.0,61.0,8
2012-08-14,15.4,0.0,54.0,8
2012-08-15,12.6,1.2,67.0,8
2012-08-16,13.2,0.6,63.0,8
2012-08-17,10.6,13.4,69.0,8
2012-08-18,12.8,6.6,74.0,8
2012-08-19,12.8,0.0,62.0,8
2012-08-20,11.7,0.0,55.0,8
